--- GUTENBERG (Gutendex): science (752 total) ---
  [66887] The History of Trade Unionism: (Revised edition, extended to 1920) | Webb, Sidney | https://www.gutenberg.org/ebooks/66887.txt.utf-8
  [10633] The History of the Rise, Progress and Accomplishment of the Abolition of the African Slave-Trade, by the British Parliament (1839) | Clarkson, Thomas | https://www.gutenberg.org/ebooks/10633.txt.utf-8
  [24077] Textiles, for Commercial, Industrial, and Domestic Arts Schools: Also Adapted to Those Engaged in Wholesale and Retail Dry Goods, Wool, Cotton, and Dressmaker's Trades | Dooley, William H. (William Henry) | https://www.gutenberg.org/ebooks/24077.txt.utf-8
  [14444] The Complete English Tradesman (1839 ed.) | Defoe, Daniel | https://www.gutenberg.org/ebooks/14444.txt.utf-8
  [27014] Trade and travel in the Far East : $b or Recollections of twenty-one years passed in Java, Singapore, Australia and China. | Davidson, G. F. | https://www.gutenberg.org/ebooks/27014.txt.utf-8
  [89] North American Free Trade Agreement, 1992 Oct. 7 Tariff Phasing Descriptions | Canada | https://www.gutenberg.org/ebooks/89.txt.utf-8
  [1696] The Club of Queer Trades | Chesterton, G. K. (Gilbert Keith) | https://www.gutenberg.org/ebooks/1696.txt.utf-8
  [43824] In the Track of the Trades: The Account of a Fourteen Thousand Mile Yachting Cruise to the Hawaiis, Marquesas, Societies, Samoas and Fijis | Freeman, Lewis R. (Lewis Ransome) | https://www.gutenberg.org/ebooks/43824.txt.utf-8
  [33313] British Committees, Commissions, and Councils of Trade and Plantations, 1622-1675 | Andrews, Charles McLean | https://www.gutenberg.org/ebooks/33313.txt.utf-8
  [26081] Fighting the Traffic in Young Girls; Or, War on the White Slave Trade | unknown | https://www.gutenberg.org/ebooks/26081.txt.utf-8
  [35492] Dictionary of the Chinook Jargon, or Indian Trade Language, of the North Pacific Coast | unknown | https://www.gutenberg.org/ebooks/35492.txt.utf-8
  [71928] The gunsmith's manual : $b A complete handbook for the American gunsmith, being a practical guide to all branches of the trade | Stelle, J. Parish (James Parish) | https://www.gutenberg.org/ebooks/71928.txt.utf-8
  [47169] Buenos Ayres and the Provinces of the Rio de La Plata: Their Present State, Trade, and Debt | Parish, Woodbine, Sir | https://www.gutenberg.org/ebooks/47169.txt.utf-8
  [51885] The Trade Signs of Essex: A popular account of the origin and meanings of the public houses & other signs | Christy, Miller | https://www.gutenberg.org/ebooks/51885.txt.utf-8
  [14458] A History of Trade Unionism in the United States | Perlman, Selig | https://www.gutenberg.org/ebooks/14458.txt.utf-8
  [43343] The Vegetable Lamb of Tartary: A Curious Fable of the Cotton Plant.: To Which Is Added a Sketch of the History of Cotton and the Cotton Trade | Lee, Henry | https://www.gutenberg.org/ebooks/43343.txt.utf-8
  [47437] East-West Trade Trends: Mutual Defense Assistance Control Act of 1951 (the Battle Act); Fourth Report to Congress, Second Half of 1953 | United States. Foreign Operations Administration | https://www.gutenberg.org/ebooks/47437.txt.utf-8
  [39721] Popular Technology; or, Professions and Trades. Vol. 1 (of 2) | Hazen, Edward | https://www.gutenberg.org/ebooks/39721.txt.utf-8
  [6357] Snowflakes and Sunbeams; Or, The Young Fur-traders: A Tale of the Far North | Ballantyne, R. M. (Robert Michael) | https://www.gutenberg.org/ebooks/6357.txt.utf-8
  [46110] Pattie's Personal Narrative, 1824-1830; Willard's Inland Trade with New Mexico, 1825, and Downfall of the Fredonian Republic; and Malte-Brun's Account of Mexico | Pattie, James O. (James Ohio) | https://www.gutenberg.org/ebooks/46110.txt.utf-8
  [8000] The Slave Trade, Domestic and Foreign: Why It Exists, and How It May Be Extinguished | Carey, Henry Charles | https://www.gutenberg.org/ebooks/8000.txt.utf-8
  [19145] The Time Traders | Norton, Andre | https://www.gutenberg.org/ebooks/19145.txt.utf-8
  [49016] Things to Know About Trade-Marks: A Manual of Trade-Mark Information | J. Walter Thompson Company | https://www.gutenberg.org/ebooks/49016.txt.utf-8
  [63974] A Letter on the Abolition of the Slave Trade: Addressed to the freeholders and other inhabitants of Yorkshire | Wilberforce, William | https://www.gutenberg.org/ebooks/63974.txt.utf-8

--- GUTENBERG (Gutendex): shipbuilding (6 total) ---
  [54667] Two Centuries of Shipbuilding by the Scotts at Greenock | Scotts' Shipbuilding & Engineering Co. Ltd. | https://www.gutenberg.org/ebooks/54667.txt.utf-8
  [46731] Some Notes on Shipbuilding and Shipping in Colonial Virginia | Evans, Cerinda W. | https://www.gutenberg.org/ebooks/46731.txt.utf-8
  [74360] Shipbuilding from its beginnings. Vol. 1 (of 3) | Konijnenburg, E. van (Emile) | https://www.gutenberg.org/ebooks/74360.txt.utf-8
  [73651] Modern shipbuilding and the men engaged in it | Pollock, David | https://www.gutenberg.org/ebooks/73651.txt.utf-8
  [74361] Shipbuilding from its beginnings. Vol. 2 (of 3) | Konijnenburg, E. van (Emile) | https://www.gutenberg.org/ebooks/74361.txt.utf-8
  [74362] Shipbuilding from its beginnings. Vol. 3 (of 3) | Konijnenburg, E. van (Emile) | https://www.gutenberg.org/ebooks/74362.txt.utf-8

--- GUTENBERG POPULAR (Top 32) ---
  [58169] Hegel's Lectures on the History of Philosophy: Volume 3 (of 3) (178021 downloads)
  [2701] Moby Dick; Or, The Whale (135445 downloads)
  [1342] Pride and Prejudice (117126 downloads)
  [84] Frankenstein; or, the modern prometheus (115954 downloads)
  [45304] The City of God, Volume I (102512 downloads)
  [1513] Romeo and Juliet (88359 downloads)
  [2554] Crime and Punishment (81187 downloads)
  [1184] The Count of Monte Cristo (81100 downloads)
  [2641] A Room with a View (78974 downloads)
  [11] Alice's Adventures in Wonderland (73700 downloads)
  [145] Middlemarch (67843 downloads)
  [100] The Complete Works of William Shakespeare (66390 downloads)
  [43] The strange case of Dr. Jekyll and Mr. Hyde (63757 downloads)
  [67979] The Blue Castle: a novel (61483 downloads)
  [37106] Little Women; Or, Meg, Jo, Beth, and Amy (60267 downloads)
  [64317] The Great Gatsby (56250 downloads)
  [5197] My Life — Volume 1 (55916 downloads)
  [1260] Jane Eyre: An Autobiography (55255 downloads)
  [8492] The King in Yellow (54195 downloads)
  [1661] The Adventures of Sherlock Holmes (52111 downloads)
  [345] Dracula (52049 downloads)
  [1259] Twenty years after (48906 downloads)
  [28054] The Brothers Karamazov (46293 downloads)
  [16389] The Enchanted April (45810 downloads)
  [76] Adventures of Huckleberry Finn (45099 downloads)
  [2160] The Expedition of Humphry Clinker (42519 downloads)
  [394] Cranford (42484 downloads)
  [6761] The Adventures of Ferdinand Count Fathom — Complete (42392 downloads)
  [37683] Chambers's Twentieth Century Dictionary (part 1 of 4: A-D) (42103 downloads)
  [768] Wuthering Heights (41534 downloads)
  [6593] History of Tom Jones, a Foundling (41340 downloads)
  [4085] The Adventures of Roderick Random (41248 downloads)
